image_id,target,pred,correct,confidence,predictive_entropy,expected_entropy,mutual_information,variance
ISIC_0000053_downsampled,5,4,0,0.7720283,0.5391787,0.53295404,0.006224692,0.0006131719
ISIC_0000054_downsampled,4,5,0,0.8247864,0.47094247,0.46270356,0.008238912,0.00068318256
ISIC_0000055_downsampled,5,5,1,0.9689776,0.15579167,0.15353154,0.0022601336,2.9510362e-05
ISIC_0000056_downsampled,4,5,0,0.46471798,1.0033265,0.9905149,0.012811661,0.0012683946
ISIC_0000057_downsampled,5,5,1,0.99224347,0.045499057,0.04517712,0.00032193586,1.4072365e-06
ISIC_0000058_downsampled,5,5,1,0.98295313,0.095825404,0.0948877,0.0009377003,6.390514e-06
ISIC_0000059_downsampled,5,5,1,0.9997939,0.0020637694,0.0020404768,2.329261e-05,2.831946e-09
ISIC_0000060_downsampled,5,5,1,0.99610174,0.02822396,0.027988978,0.000234982,3.3441816e-07
ISIC_0000061_downsampled,5,5,1,0.8612242,0.40291607,0.39714804,0.005768031,0.0003965685
ISIC_0000062_downsampled,5,5,1,0.9854295,0.07614706,0.07562534,0.00052171946,4.1809467e-06
ISIC_0000063_downsampled,5,4,0,0.9913083,0.049951315,0.04963063,0.00032068416,1.6381239e-06
ISIC_0000064_downsampled,5,5,1,0.9772603,0.10974137,0.10828335,0.001458019,1.9453304e-05
ISIC_0000065_downsampled,5,5,1,0.8870991,0.35304013,0.34558642,0.00745371,0.0004642042
ISIC_0000066,5,5,1,0.989567,0.06112837,0.05985819,0.0012701787,7.779081e-06
ISIC_0000067,5,2,0,0.75098884,0.6206649,0.6131879,0.0074769855,0.00071098044
ISIC_0000068,5,5,1,0.9842595,0.08104707,0.08046239,0.0005846843,5.3097633e-06
ISIC_0000069,5,5,1,0.9996161,0.0036741802,0.0036512702,2.291007e-05,2.9743863e-09
ISIC_0000071,5,5,1,0.99997616,0.0002887441,0.00028661484,2.1292653e-06,2.6935554e-11
ISIC_0000072,5,4,0,0.9733446,0.12471749,0.123541564,0.0011759251,1.7375602e-05
ISIC_0000073,5,5,1,0.9969695,0.022233816,0.021827495,0.00040632114,7.2679796e-07
ISIC_0000074,4,4,1,0.6268858,0.8989227,0.8847323,0.014190376,0.0011559697
ISIC_0000075,5,5,1,0.9540281,0.18735833,0.18205722,0.005301118,0.0001435652
ISIC_0000077_downsampled,4,2,0,0.8749069,0.46343035,0.45894828,0.0044820607,0.00016674782
ISIC_0000078_downsampled,4,5,0,0.7384957,0.5747827,0.5607822,0.014000535,0.00154087
ISIC_0000079_downsampled,5,2,0,0.98595697,0.073975585,0.073207244,0.0007683411,6.440888e-06
ISIC_0000080_downsampled,5,5,1,0.9972458,0.019061286,0.018556394,0.0005048923,1.1019149e-06
ISIC_0000081_downsampled,5,5,1,0.99049443,0.054345675,0.053977974,0.00036770105,1.9953138e-06
ISIC_0000082_downsampled,5,5,1,0.99994206,0.00062682125,0.000623098,3.723253e-06,1.2789568e-10
ISIC_0000085_downsampled,5,5,1,0.9908397,0.052160304,0.050910152,0.0012501515,8.444811e-06
ISIC_0000086_downsampled,5,5,1,0.9998245,0.0016936492,0.0016840452,9.604031e-06,9.804896e-10
ISIC_0000087_downsampled,5,4,0,0.5282958,0.69379514,0.6782014,0.015593767,0.0021842974
ISIC_0000088_downsampled,5,5,1,0.99830467,0.012547021,0.012426489,0.00012053177,1.2051866e-07
ISIC_0000089_downsampled,5,4,0,0.60856146,0.6696041,0.65918106,0.010423064,0.0013910205
ISIC_0000091_downsampled,5,5,1,0.5545189,0.68816364,0.6713631,0.016800523,0.0023388974
ISIC_0000092_downsampled,5,5,1,0.9999981,2.759332e-05,2.7416634e-05,1.7668572e-07,1.9336402e-13
ISIC_0000093_downsampled,5,5,1,0.99997526,0.0002884208,0.00028718618,1.2346136e-06,1.6560664e-11
ISIC_0000094_downsampled,5,5,1,0.9991221,0.0070813433,0.0070212176,6.012572e-05,3.058047e-08
ISIC_0000095_downsampled,5,5,1,0.54690003,0.7093204,0.69597536,0.013345063,0.0018438029
ISIC_0000096_downsampled,5,5,1,0.9999831,0.00021243906,0.00021117409,1.2649689e-06,1.0117035e-11
ISIC_0000097_downsampled,5,5,1,0.9999956,6.2608095e-05,6.217573e-05,4.323665e-07,9.526835e-13
ISIC_0000098_downsampled,5,5,1,0.9999997,7.2487014e-06,7.317542e-06,-6.884056e-08,1.9279908e-14
ISIC_0000099_downsampled,5,2,0,0.9479117,0.2058776,0.20340352,0.0024740845,7.241037e-05
ISIC_0000100_downsampled,5,5,1,0.991765,0.049021665,0.04822084,0.00080082566,3.5443984e-06
ISIC_0000101_downsampled,5,0,0,0.82456166,0.54630774,0.5365826,0.009725153,0.0006537197
ISIC_0000102_downsampled,5,5,1,0.98568445,0.07716025,0.07663229,0.0005279556,4.214875e-06
ISIC_0000103_downsampled,5,4,0,0.5264717,0.6919356,0.67628276,0.015652835,0.0021940083
ISIC_0000104_downsampled,5,2,0,0.9432019,0.21824816,0.21460004,0.0036481172,0.000114660616
ISIC_0000105_downsampled,5,5,1,0.9912991,0.049954392,0.04913474,0.0008196533,4.7724775e-06
ISIC_0000107_downsampled,5,5,1,0.7030919,0.6084045,0.59746546,0.010939062,0.0013320403
ISIC_0000108_downsampled,5,4,0,0.77157205,0.5377172,0.52967227,0.008044958,0.00080528535
ISIC_0000109_downsampled,5,4,0,0.99186856,0.047895487,0.047599617,0.00029587,1.3417459e-06
ISIC_0000110_downsampled,5,5,1,0.9999986,2.3423396e-05,2.338719e-05,3.6205165e-08,1.0225506e-13
ISIC_0000111_downsampled,5,5,1,0.98336345,0.0847548,0.08327177,0.0014830306,1.45983e-05
ISIC_0000112_downsampled,5,5,1,0.99964786,0.0031569877,0.0031109753,4.6012457e-05,1.2394232e-08
ISIC_0000113_downsampled,5,5,1,0.9999867,0.00017002194,0.00016897258,1.0493677e-06,5.7218752e-12
ISIC_0000114_downsampled,5,5,1,0.9997238,0.0025423476,0.0025288889,1.3458775e-05,2.1787516e-09
ISIC_0000115_downsampled,5,5,1,0.9994943,0.0043469425,0.0042972052,4.9737282e-05,1.5067362e-08
ISIC_0000116_downsampled,5,5,1,0.9926771,0.0440712,0.043471172,0.0006000288,2.408525e-06
ISIC_0000117_downsampled,5,5,1,0.74464667,0.5685308,0.55973405,0.0087967515,0.00092524185
ISIC_0000118_downsampled,5,5,1,0.99870163,0.010046477,0.009978552,6.792508e-05,4.9398345e-08
ISIC_0000119_downsampled,5,5,1,0.55380315,0.6952274,0.6864981,0.008729279,0.0012147616
ISIC_0000120_downsampled,5,2,0,0.6454275,0.65046364,0.6422472,0.008216441,0.0010514578
ISIC_0000121_downsampled,5,2,0,0.9938863,0.037922982,0.037502117,0.00042086467,1.3570074e-06
ISIC_0000122_downsampled,5,5,1,0.999192,0.00704026,0.0069730454,6.721448e-05,2.379387e-08
ISIC_0000123_downsampled,5,5,1,0.9997437,0.00253194,0.0025075492,2.439064e-05,2.877569e-09
ISIC_0000124_downsampled,5,5,1,0.87146896,0.38601103,0.37822834,0.0077826977,0.0005393895
ISIC_0000125_downsampled,5,5,1,0.99992806,0.0007842738,0.0007790662,5.2076066e-06,1.9380338e-10
ISIC_0000126_downsampled,5,2,0,0.8947452,0.34712887,0.34064987,0.006478995,0.0003328352
ISIC_0000127_downsampled,5,0,0,0.97159606,0.15461417,0.1525388,0.0020753592,2.3561754e-05
ISIC_0000128_downsampled,5,5,1,0.9971245,0.019717531,0.019589085,0.00012844615,2.1774197e-07
ISIC_0000129_downsampled,5,4,0,0.98995394,0.056236196,0.0557462,0.0004899949,2.6869948e-06
ISIC_0000130_downsampled,5,4,0,0.94022435,0.2267866,0.22285528,0.0039313138,0.00012662858
ISIC_0000131_downsampled,5,2,0,0.76890314,0.5468765,0.53562605,0.011250436,0.0011160597
ISIC_0000132_downsampled,5,5,1,0.999999,1.7236818e-05,1.7258137e-05,-2.1318556e-08,7.2220137e-14
ISIC_0000133_downsampled,5,5,1,0.98748845,0.06732399,0.0666256,0.0006983876,4.843846e-06
ISIC_0000134_downsampled,5,5,1,0.99998194,0.00021944616,0.00021726993,2.1762244e-06,2.2972785e-11
ISIC_0000135_downsampled,5,4,0,0.99310035,0.04133137,0.04120844,0.00012293085,5.026028e-07
ISIC_0000136_downsampled,5,5,1,0.9281972,0.29244763,0.28913966,0.0033079684,9.8367746e-05
ISIC_0000137_downsampled,5,4,0,0.89185923,0.3427215,0.33818623,0.004535258,0.0002584711
ISIC_0000138_downsampled,5,5,1,0.99978,0.0021997616,0.0021790904,2.067117e-05,2.0020514e-09
ISIC_0000139_downsampled,4,4,1,0.97121644,0.1306998,0.1290538,0.0016459972,2.662399e-05
ISIC_0000140_downsampled,4,4,1,0.9999982,2.4411409e-05,2.410525e-05,3.0615956e-07,1.040518e-13
ISIC_0000141_downsampled,4,5,0,0.99985784,0.0014113528,0.0013964642,1.4888588e-05,1.2781957e-09
ISIC_0000142_downsampled,4,4,1,0.99588305,0.027250435,0.02691082,0.0003396161,8.125623e-07
ISIC_0000143_downsampled,4,5,0,0.85791236,0.41470963,0.41104823,0.0036613941,0.00024667202
ISIC_0000145_downsampled,4,4,1,0.6107953,0.6688034,0.65127826,0.017525136,0.0023515192
ISIC_0000146_downsampled,4,4,1,0.94315666,0.24414888,0.24032615,0.003822729,0.000104084575
ISIC_0000147_downsampled,4,4,1,0.8197399,0.57245404,0.5627485,0.0097055435,0.0006318519
ISIC_0000148_downsampled,4,4,1,0.9994317,0.0049801595,0.004913042,6.7117624e-05,1.9587617e-08
ISIC_0000149_downsampled,4,5,0,0.68019426,0.62784886,0.6182787,0.009570181,0.0011929049
ISIC_0000150_downsampled,4,4,1,0.9415204,0.2229437,0.21977027,0.0031734258,0.000102473474
ISIC_0000151_downsampled,4,5,0,0.9228885,0.27167505,0.26806414,0.003610909,0.00014844586
ISIC_0000152_downsampled,4,5,0,0.99687207,0.021554679,0.021232003,0.00032267533,5.504765e-07
ISIC_0000153_downsampled,4,5,0,0.9988901,0.008718572,0.008627294,9.1277994e-05,6.4113344e-08
ISIC_0000154_downsampled,4,4,1,0.58672357,0.67821974,0.6668979,0.011321843,0.0015573392
ISIC_0000155_downsampled,4,4,1,0.9999883,0.00015685652,0.00015571847,1.1380471e-06,5.1392835e-12
ISIC_0000156_downsampled,4,5,0,0.77424175,0.53528243,0.52417797,0.0111044645,0.0011667793
ISIC_0000157,4,4,1,0.8179688,0.4755468,0.4659441,0.009602696,0.0007761841
ISIC_0000159,4,2,0,0.49685493,0.85380816,0.8366333,0.01717484,0.0021422245
ISIC_0000160,4,4,1,0.9663573,0.16502038,0.16326068,0.001759693,2.5579462e-05
ISIC_0000161,4,4,1,0.9995231,0.0041406685,0.0041118986,2.8769951e-05,8.042399e-09
ISIC_0000162,4,2,0,0.4489216,0.964308,0.94882333,0.015484691,0.001716217
ISIC_0000163,4,4,1,0.5073504,0.6931521,0.681729,0.011423111,0.0016186732
ISIC_0000164,4,5,0,0.92161596,0.27488297,0.26980817,0.005074799,0.00023006408
ISIC_0000165,4,4,1,0.71194637,0.6557341,0.64674973,0.008984387,0.000978825
ISIC_0000166,4,4,1,0.9114105,0.30303442,0.29963768,0.0033967495,0.00015726157
ISIC_0000167,4,4,1,0.7186932,0.78967273,0.7722623,0.017410457,0.0012805882
ISIC_0000169,4,5,0,0.5427189,0.69003046,0.6654129,0.024617553,0.0034296433
ISIC_0000170,4,4,1,0.622565,0.66292685,0.6523834,0.010543466,0.001404048
ISIC_0000171,4,5,0,0.6203048,0.92778075,0.9127553,0.015025437,0.0011926757
ISIC_0000172,4,4,1,0.96262044,0.15955596,0.15713564,0.002420321,4.9867383e-05
ISIC_0000173,4,4,1,0.999287,0.006187143,0.006124248,6.289501e-05,2.51719e-08
ISIC_0000174,4,4,1,0.7449984,0.73414606,0.720769,0.01337707,0.0009672586
ISIC_0000175,4,4,1,0.8958265,0.34878737,0.34426075,0.004526615,0.00023581598
ISIC_0000176_downsampled,4,5,0,0.9893207,0.059293628,0.0587002,0.00059342757,3.8103808e-06
ISIC_0000177_downsampled,5,5,1,0.999943,0.0006547273,0.0006456915,9.03575e-06,2.1767321e-10
ISIC_0000179_downsampled,5,5,1,0.99999976,8.594726e-06,8.8037405e-06,-2.0901462e-07,3.2950967e-14
ISIC_0000181_downsampled,5,2,0,0.8501087,0.42444888,0.41594857,0.008500308,0.00063590833
ISIC_0000182_downsampled,5,2,0,0.69697297,0.61352295,0.5909151,0.022607863,0.002802927
ISIC_0000183_downsampled,5,5,1,0.76165175,0.681273,0.6731137,0.00815928,0.0006504124
ISIC_0000184_downsampled,5,2,0,0.67331773,0.64016587,0.62358516,0.0165807,0.002045973
ISIC_0000185_downsampled,5,5,1,0.98139834,0.092704624,0.09147303,0.0012315959,1.2157608e-05
ISIC_0000186_downsampled,5,5,1,0.9998755,0.0012466804,0.0012144789,3.2201526e-05,3.7608934e-09
ISIC_0000187,5,5,1,0.98689294,0.06991223,0.06904275,0.00086948276,6.625082e-06
ISIC_0000188_downsampled,5,2,0,0.90138054,0.32262805,0.31627366,0.0063543916,0.00034208357
ISIC_0000189_downsampled,5,5,1,0.64412045,0.65126467,0.62542725,0.025837421,0.003325649
ISIC_0000190,5,5,1,0.9923543,0.0448936,0.044335775,0.00055782497,2.5153672e-06
ISIC_0000191_downsampled,5,4,0,0.8319094,0.5443444,0.53632265,0.008021772,0.00048324585
ISIC_0000192_downsampled,5,4,0,0.9989367,0.0086351605,0.008523446,0.00011171494,6.805784e-08
ISIC_0000193_downsampled,5,5,1,0.9999961,5.5731725e-05,5.533794e-05,3.9378574e-07,8.2728057e-13
ISIC_0000195_downsampled,5,2,0,0.7644732,0.76342857,0.74771667,0.015711904,0.0010259568
ISIC_0000196_downsampled,5,5,1,0.8297607,0.4569488,0.45168832,0.0052604675,0.00042411214
ISIC_0000197_downsampled,5,4,0,0.5192022,0.6958566,0.68647885,0.009377718,0.0013262344
ISIC_0000198,5,5,1,0.90786284,0.3088304,0.30474252,0.004087895,0.00019336723
ISIC_0000199,5,5,1,0.9072872,0.3111371,0.30739492,0.0037421882,0.0001862711
ISIC_0000200,5,4,0,0.9229414,0.29871908,0.2958159,0.0029031634,9.791595e-05
ISIC_0000201_downsampled,5,5,1,0.9999146,0.0009765772,0.000965824,1.0753167e-05,3.799193e-10
ISIC_0000202_downsampled,5,5,1,0.57038784,0.69779587,0.68591636,0.011879504,0.0016168362
ISIC_0000203_downsampled,5,5,1,0.98452127,0.08292844,0.08151437,0.001414068,1.3004319e-05
ISIC_0000204_downsampled,5,4,0,0.95161265,0.19395676,0.19155532,0.0024014413,6.717306e-05
ISIC_0000205_downsampled,5,5,1,0.9990672,0.008116583,0.008050394,6.6189095e-05,2.6109573e-08
ISIC_0000206_downsampled,5,5,1,0.6738079,0.63164735,0.6216414,0.010005951,0.0012813073
ISIC_0000207_downsampled,5,5,1,0.99498975,0.032362644,0.031915877,0.00044676661,1.2923731e-06
ISIC_0000208_downsampled,5,5,1,0.9965438,0.026126316,0.02590378,0.0002225358,2.6726627e-07
ISIC_0000209,5,5,1,0.9996725,0.00299584,0.0029768455,1.8994557e-05,3.4558305e-09
ISIC_0000210,5,5,1,0.9999999,6.339781e-06,6.5586228e-06,-2.188417e-07,1.8355985e-14
ISIC_0000211,5,5,1,0.9999932,8.9992835e-05,8.949273e-05,5.0010567e-07,2.271814e-12
ISIC_0000212,5,4,0,0.6152753,0.66673505,0.6530539,0.013681173,0.0018373878
ISIC_0000213,5,4,0,0.8420659,0.44455716,0.44039935,0.0041578114,0.00030741488
ISIC_0000214,5,4,0,0.5281772,1.0193989,1.001284,0.018114924,0.0017928043
ISIC_0000215,5,5,1,0.8993051,0.34130266,0.33595428,0.0053483844,0.0002658251
ISIC_0000216,5,5,1,0.5388639,0.690529,0.6765748,0.013954163,0.001955439
ISIC_0000217,5,5,1,0.99003327,0.056142054,0.055628896,0.00051315874,3.1648258e-06
ISIC_0000218_downsampled,5,5,1,0.9996367,0.0032524024,0.003215017,3.7385384e-05,9.136265e-09
ISIC_0000219,5,5,1,0.9999127,0.00093119993,0.00092629495,4.904985e-06,2.1939381e-10
ISIC_0000220,5,2,0,0.87798494,0.37435222,0.36980918,0.004543036,0.0002812955
ISIC_0000221,5,4,0,0.9613899,0.1638728,0.16233632,0.0015364736,3.5018013e-05
ISIC_0000222,5,5,1,0.99761283,0.016812501,0.016707122,0.00010537915,1.4391024e-07
ISIC_0000223,5,5,1,0.9999595,0.00045402578,0.00045108816,2.9376242e-06,6.689803e-11
ISIC_0000224,5,5,1,0.9873924,0.06769855,0.06671834,0.0009802133,7.4052973e-06
ISIC_0000225,5,5,1,0.99850434,0.01127114,0.011161332,0.00010980759,1.00375814e-07
ISIC_0000226,5,5,1,0.7840746,0.5217534,0.50649124,0.015262127,0.0014723802
ISIC_0000227,5,5,1,0.98345065,0.084815875,0.08392802,0.0008878559,8.312733e-06
ISIC_0000228,5,5,1,0.54836726,0.6896068,0.6798824,0.009724379,0.0013592722
ISIC_0000229,5,4,0,0.71682197,0.5962729,0.5858579,0.010414958,0.0012197702
ISIC_0000230,5,4,0,0.8353615,0.44912642,0.43920618,0.009920239,0.00078306365
ISIC_0000231,5,5,1,0.8037916,0.49518186,0.48621178,0.008970082,0.0008147963
ISIC_0000232,5,5,1,0.9986454,0.01033067,0.010242653,8.80165e-05,8.140518e-08
ISIC_0000233,5,5,1,0.9993726,0.005361601,0.0053137136,4.788721e-05,1.6009981e-08
ISIC_0000234,5,5,1,0.8873057,0.37601677,0.370069,0.0059477687,0.00032808215
ISIC_0000235,5,5,1,0.75622547,0.5643619,0.5492845,0.0150773525,0.0016366171
ISIC_0000236,5,4,0,0.89424616,0.3491891,0.34382784,0.005361259,0.00029579218
ISIC_0000237,5,4,0,0.9379488,0.258223,0.25544283,0.0027801692,7.477721e-05
ISIC_0000239,5,5,1,0.9975146,0.017569242,0.017479377,8.986518e-05,1.2787521e-07
ISIC_0000240,5,4,0,0.5006456,0.69660246,0.6819621,0.014640391,0.0020635878
ISIC_0000242,5,2,0,0.7805439,0.527902,0.51905704,0.008844972,0.0008698079
ISIC_0000243,5,5,1,0.54068893,0.70826733,0.7029083,0.0053590536,0.0007264086
ISIC_0000244,5,4,0,0.94679147,0.21003585,0.20797794,0.00205791,6.1105726e-05
ISIC_0000245,5,5,1,0.6952965,0.63577574,0.6253485,0.010427237,0.0011870601
ISIC_0000246,5,2,0,0.99607277,0.028328288,0.028107649,0.00022063963,3.1009722e-07
ISIC_0000247,5,5,1,0.9999181,0.00090919435,0.00090162427,7.570081e-06,3.2056205e-10
ISIC_0000249,5,5,1,0.9999801,0.0002434138,0.00024100985,2.4039473e-06,2.2483113e-11
ISIC_0000250,5,5,1,0.99753094,0.017314518,0.01703132,0.00028319843,5.0039927e-07
ISIC_0000251,5,5,1,0.906798,0.3177228,0.31209964,0.005623162,0.00027887028
ISIC_0000252,5,5,1,0.5718596,0.6836493,0.67268384,0.0109654665,0.0015258169
ISIC_0000253,5,5,1,0.9999378,0.00068455323,0.0006794854,5.06785e-06,1.6003918e-10
ISIC_0000254,5,5,1,0.9975722,0.017403327,0.01731661,8.671731e-05,1.0515972e-07
ISIC_0000255,5,5,1,0.97997457,0.102568306,0.101128384,0.0014399216,1.793411e-05
ISIC_0000256,5,5,1,0.9698302,0.14787897,0.14549795,0.0023810267,4.1619533e-05
ISIC_0000258,5,5,1,0.77454406,0.5597827,0.5527833,0.0069993734,0.000662407
ISIC_0000259,5,5,1,0.93359447,0.27892557,0.27490386,0.004021704,0.00012135669
ISIC_0000260,5,5,1,0.9984115,0.011832072,0.011732129,9.994302e-05,8.975453e-08
ISIC_0000261,5,5,1,0.9941855,0.03594303,0.0354435,0.0004995316,1.7323421e-06
ISIC_0000262,5,5,1,0.99983406,0.0017158737,0.0017034218,1.2451899e-05,8.8719565e-10
ISIC_0000263,5,5,1,0.9980305,0.014614428,0.014505843,0.00010858569,1.1193209e-07
ISIC_0000264,5,5,1,0.9997176,0.0026378687,0.0026157675,2.2101216e-05,3.681852e-09
ISIC_0000265,5,5,1,0.99979275,0.0020913756,0.0020786326,1.2743054e-05,1.1102385e-09
ISIC_0000268,5,2,0,0.8485377,0.42602587,0.41693592,0.009089947,0.00068706844
ISIC_0000269,5,5,1,0.95502746,0.18365821,0.18190257,0.0017556399,4.5150664e-05
ISIC_0000271,5,5,1,0.99846494,0.012164173,0.012034242,0.00012993068,9.497789e-08
ISIC_0000274,5,5,1,0.8942397,0.33875525,0.33446378,0.004291475,0.00023417578
ISIC_0000275,5,5,1,0.99613756,0.026837217,0.02654841,0.00028880686,5.758698e-07
ISIC_0000276,4,5,0,0.8992352,0.37272143,0.36430195,0.008419484,0.0003307628
ISIC_0000277,4,5,0,0.55965126,0.69898784,0.68865216,0.010335684,0.0014348006
ISIC_0000278,4,2,0,0.29898116,1.507604,1.4914831,0.01612091,0.0010690908
ISIC_0000279,4,5,0,0.86836714,0.38982984,0.38162532,0.00820452,0.00053993106
ISIC_0000281,4,4,1,0.9999654,0.00039697313,0.00039385527,3.1178643e-06,6.719051e-11
ISIC_0000282,4,2,0,0.96802425,0.1601922,0.15863028,0.0015619248,2.121394e-05
ISIC_0000283,4,4,1,0.99883217,0.009298507,0.0092226155,7.5891614e-05,5.0471822e-08
ISIC_0000285,4,5,0,0.99999064,0.0001233615,0.00012190784,1.4536636e-06,4.4637063e-12
ISIC_0000287,4,4,1,0.80881053,0.5019682,0.49349245,0.008475751,0.00074225705
ISIC_0000288,4,4,1,0.6786451,0.63500935,0.62772685,0.0072824955,0.00089058693
ISIC_0000289,4,4,1,0.97680914,0.110523716,0.10962561,0.0008981079,1.1372851e-05
ISIC_0000290,4,2,0,0.9980026,0.014494847,0.0142124025,0.00028244406,3.485455e-07
ISIC_0000292,4,5,0,0.8379395,0.4439341,0.43749574,0.0064383745,0.00048121437
ISIC_0000293,4,4,1,0.9967646,0.0219465,0.021744275,0.00020222366,4.2930955e-07
ISIC_0000294,4,4,1,0.9368649,0.23837961,0.23591201,0.0024676025,8.466547e-05
ISIC_0000295,4,4,1,0.9960784,0.025984604,0.025744421,0.0002401825,5.874567e-07
ISIC_0000297,4,5,0,0.97295344,0.12642185,0.124861166,0.001560688,2.3994458e-05
ISIC_0000298,4,5,0,0.99965024,0.0035004828,0.0034756965,2.4786219e-05,2.5143694e-09
