image_id,target,pred,correct,confidence,predictive_entropy,expected_entropy,mutual_information,variance
ISIC_0000024_downsampled,5,5,1,0.79306406,0.6387233,0.6387234,-5.9604645e-08,4.5856174e-15
ISIC_0000025_downsampled,5,5,1,0.98035187,0.10638927,0.106389515,-2.4586916e-07,8.121054e-15
ISIC_0000026_downsampled,4,5,0,0.9965306,0.025858477,0.025858346,1.3038516e-07,2.0302634e-15
ISIC_0000027_downsampled,5,5,1,0.9999255,0.00078645215,0.00078669057,-2.3841858e-07,8.120489e-15
ISIC_0000028_downsampled,5,5,1,0.99854267,0.0111072315,0.011107472,-2.4028122e-07,8.120519e-15
ISIC_0000029_downsampled,4,5,0,0.60308856,0.6717426,0.6717427,-5.9604645e-08,8.628019e-15
ISIC_0000030_downsampled,4,4,1,0.9983888,0.013658495,0.013658316,1.7881393e-07,4.5677874e-15
ISIC_0000031_downsampled,4,0,0,0.99550444,0.029346365,0.029346364,1.8626451e-09,2.7891587e-19
ISIC_0000032_downsampled,5,5,1,0.999227,0.006789466,0.0067897635,-2.9755756e-07,1.2688265e-14
ISIC_0000034_downsampled,5,5,1,0.98663765,0.07094353,0.07094335,1.7881393e-07,4.56889e-15
ISIC_0000035_downsampled,4,4,1,0.99128526,0.051489554,0.0514897,-1.4528632e-07,2.0312382e-15
ISIC_0000036_downsampled,4,5,0,0.91278464,0.31766647,0.31766638,8.940697e-08,2.0301531e-15
ISIC_0000037_downsampled,5,5,1,0.95831114,0.18354462,0.18354464,-1.4901161e-08,7.961154e-18
ISIC_0000038_downsampled,5,5,1,0.9434811,0.24578917,0.24578944,-2.682209e-07,8.123586e-15
ISIC_0000039_downsampled,5,5,1,0.9964066,0.024115356,0.024115244,1.1175871e-07,2.0303157e-15
ISIC_0000040_downsampled,4,5,0,0.9912943,0.05570497,0.055705313,-3.427267e-07,1.8271385e-14
ISIC_0000041_downsampled,5,5,1,0.9722199,0.1276948,0.12769459,2.0861626e-07,8.132879e-15
ISIC_0000042_downsampled,5,5,1,0.7047838,0.6580402,0.6580402,0.0,6.3552956e-16
ISIC_0000043_downsampled,4,5,0,0.9281288,0.2613886,0.26138878,-1.7881393e-07,4.575706e-15
ISIC_0000044_downsampled,5,5,1,0.9943563,0.03496133,0.034961037,2.9429793e-07,1.2688294e-14
ISIC_0000045_downsampled,5,5,1,0.99999374,9.073862e-05,9.091742e-05,-1.7879938e-07,4.5677747e-15
ISIC_0000046_downsampled,4,5,0,0.99399364,0.040676024,0.040676225,-2.0116568e-07,4.567999e-15
ISIC_0000047_downsampled,5,5,1,0.9996491,0.003470803,0.0034707417,6.123446e-08,5.0753113e-16
ISIC_0000048_downsampled,5,5,1,1.0,6.3552034e-07,6.355204e-07,-5.684342e-14,1.6404194e-29
ISIC_0000049_downsampled,4,5,0,0.95835644,0.18806317,0.18806346,-2.8312206e-07,8.12842e-15
ISIC_0000050_downsampled,5,5,1,0.9954987,0.029505387,0.029505383,3.7252903e-09,3.1056732e-20
ISIC_0000051_downsampled,5,5,1,0.99999225,0.000102093916,0.00010233232,-2.3840403e-07,8.120489e-15
ISIC_0000052_downsampled,5,5,1,0.9921018,0.046295702,0.046295524,1.7881393e-07,4.5677747e-15
ISIC_0000053_downsampled,5,5,1,0.99239343,0.045281325,0.04528152,-1.937151e-07,4.5677747e-15
ISIC_0000054_downsampled,4,5,0,0.9733387,0.12589172,0.12589194,-2.2351742e-07,8.12842e-15
ISIC_0000055_downsampled,5,5,1,0.922401,0.3259865,0.32598677,-2.682209e-07,8.128914e-15
ISIC_0000056_downsampled,4,5,0,0.9998302,0.0018015445,0.0018016036,-5.9138983e-08,5.075306e-16
ISIC_0000057_downsampled,5,5,1,0.99999946,1.3728475e-05,1.4145707e-05,-4.172316e-07,2.4868996e-14
ISIC_0000058_downsampled,5,5,1,0.997582,0.019164855,0.01916456,2.9429793e-07,1.2688281e-14
ISIC_0000059_downsampled,5,5,1,0.99903876,0.00764732,0.00764726,6.0070306e-08,5.0754797e-16
ISIC_0000060_downsampled,5,5,1,0.9998384,0.0016767344,0.0016764366,2.977904e-07,1.2688263e-14
ISIC_0000061_downsampled,5,5,1,0.98699003,0.06941843,0.06941832,1.1175871e-07,2.0332198e-15
ISIC_0000062_downsampled,5,5,1,0.9817143,0.097603165,0.0976031,6.7055225e-08,5.0958275e-16
ISIC_0000063_downsampled,5,5,1,0.99939156,0.00513394,0.0051339404,-4.656613e-10,4.840853e-22
ISIC_0000064_downsampled,5,5,1,0.98131317,0.09314766,0.09314797,-3.1292439e-07,1.2688263e-14
ISIC_0000065_downsampled,5,5,1,0.9999834,0.00019975306,0.00019957437,1.7869752e-07,4.5677747e-15
ISIC_0000066,5,5,1,0.99914706,0.006921742,0.00692198,-2.3795292e-07,8.1204905e-15
ISIC_0000067,5,5,1,0.47284985,0.9410291,0.9410287,3.5762787e-07,1.191755e-15
ISIC_0000068,5,5,1,0.999987,0.00015818127,0.00015794285,2.3841858e-07,8.120489e-15
ISIC_0000069,5,5,1,0.9988461,0.00910109,0.009100913,1.7695129e-07,4.5677747e-15
ISIC_0000071,5,5,1,0.9993497,0.006084805,0.006084625,1.7974526e-07,4.5677747e-15
ISIC_0000072,5,5,1,0.558917,0.75608623,0.7560863,-5.9604645e-08,1.1464044e-15
ISIC_0000073,5,5,1,0.9999809,0.0002354194,0.00023541928,1.1641532e-10,7.592355e-24
ISIC_0000074,4,5,0,0.69959384,0.7235166,0.7235165,5.9604645e-08,2.5396381e-15
ISIC_0000075,5,5,1,0.9999939,8.610207e-05,8.63405e-05,-2.3843313e-07,8.120489e-15
ISIC_0000077_downsampled,4,5,0,0.9315625,0.25637123,0.25637105,1.7881393e-07,4.639195e-15
ISIC_0000078_downsampled,4,5,0,0.98709816,0.06926821,0.06926846,-2.4586916e-07,8.1206124e-15
ISIC_0000079_downsampled,5,5,1,0.9287296,0.25757894,0.25757897,-2.9802322e-08,2.0618427e-15
ISIC_0000080_downsampled,5,5,1,0.99304336,0.04610274,0.046103038,-2.9802322e-07,1.2688542e-14
ISIC_0000081_downsampled,5,5,1,0.93700653,0.23687023,0.23686995,2.8312206e-07,4.5994965e-15
ISIC_0000082_downsampled,5,5,1,0.9999999,5.949006e-06,6.1874266e-06,-2.384204e-07,8.120489e-15
ISIC_0000085_downsampled,5,5,1,0.9568209,0.1779746,0.17797475,-1.4901161e-07,4.5677747e-15
ISIC_0000086_downsampled,5,5,1,0.99997556,0.00028678006,0.0002865418,2.3827306e-07,8.120489e-15
ISIC_0000087_downsampled,5,5,1,0.999515,0.0044607003,0.004460878,-1.7788261e-07,4.5677747e-15
ISIC_0000088_downsampled,5,5,1,0.9990979,0.0072311214,0.00723106,6.146729e-08,5.075349e-16
ISIC_0000089_downsampled,5,5,1,0.88570774,0.35540766,0.3554078,-1.4901161e-07,1.2759635e-14
ISIC_0000091_downsampled,5,5,1,0.9994737,0.00503584,0.0050355433,2.9662624e-07,1.2688264e-14
ISIC_0000092_downsampled,5,5,1,0.9999999,5.784189e-06,6.0226057e-06,-2.3841676e-07,8.120489e-15
ISIC_0000093_downsampled,5,5,1,0.9998302,0.001673442,0.0016735013,-5.9371814e-08,5.075308e-16
ISIC_0000094_downsampled,5,5,1,0.5176069,0.6925481,0.69254804,5.9604645e-08,4.0602444e-15
ISIC_0000095_downsampled,5,5,1,0.8340448,0.53690636,0.5369065,-1.1920929e-07,1.2706108e-14
ISIC_0000096_downsampled,5,5,1,0.99996895,0.00036995427,0.00037025227,-2.9799412e-07,1.2688263e-14
ISIC_0000097_downsampled,5,5,1,0.9962583,0.024653463,0.024653038,4.246831e-07,2.486912e-14
ISIC_0000098_downsampled,5,5,1,0.99874866,0.010691661,0.0106919,-2.3841858e-07,8.120501e-15
ISIC_0000099_downsampled,5,5,1,0.8497676,0.46099573,0.4609957,2.9802322e-08,7.937928e-16
ISIC_0000100_downsampled,5,5,1,0.9623323,0.16097029,0.16097002,2.682209e-07,1.2690246e-14
ISIC_0000101_downsampled,5,2,0,0.99706644,0.022029305,0.022029303,1.8626451e-09,3.4123595e-20
ISIC_0000102_downsampled,5,5,1,0.95366615,0.21390772,0.21390805,-3.2782555e-07,1.2690555e-14
ISIC_0000103_downsampled,5,4,0,0.77734387,0.5302545,0.5302543,1.7881393e-07,5.360791e-15
ISIC_0000104_downsampled,5,5,1,0.9996123,0.003576672,0.0035770307,-3.5879202e-07,1.8271099e-14
ISIC_0000105_downsampled,5,5,1,0.9994773,0.004474962,0.0044750804,-1.1827797e-07,2.0301226e-15
ISIC_0000107_downsampled,5,5,1,0.96886265,0.13868459,0.13868429,2.9802322e-07,1.26927235e-14
ISIC_0000108_downsampled,5,5,1,0.66936755,0.63464737,0.63464737,0.0,1.2688264e-16
ISIC_0000109_downsampled,5,5,1,0.9941583,0.03787086,0.037870567,2.9429793e-07,1.2688264e-14
ISIC_0000110_downsampled,5,5,1,0.9992562,0.0062751756,0.0062751765,-9.313226e-10,4.8594205e-22
ISIC_0000111_downsampled,5,5,1,0.9968797,0.02129623,0.021295883,3.46452e-07,1.8271292e-14
ISIC_0000112_downsampled,5,5,1,0.9999905,0.00011800416,0.00011782534,1.7882121e-07,4.5677747e-15
ISIC_0000113_downsampled,5,5,1,0.99999946,1.2729208e-05,1.2908016e-05,-1.7880848e-07,4.5677747e-15
ISIC_0000114_downsampled,5,5,1,0.9998568,0.001532449,0.0015328067,-3.5762787e-07,1.8271099e-14
ISIC_0000115_downsampled,5,5,1,0.9937328,0.04175411,0.041753925,1.8626451e-07,4.567782e-15
ISIC_0000116_downsampled,5,5,1,0.9985104,0.013081424,0.013081429,-4.656613e-09,1.9479217e-21
ISIC_0000117_downsampled,5,5,1,0.99963576,0.0032846835,0.0032846234,6.0070306e-08,5.0753245e-16
ISIC_0000118_downsampled,5,5,1,0.9996343,0.0034613162,0.0034608988,4.1746534e-07,2.4868996e-14
ISIC_0000119_downsampled,5,5,1,0.9873447,0.070729345,0.0707295,-1.5646219e-07,4.5688944e-15
ISIC_0000120_downsampled,5,5,1,0.9921394,0.0460891,0.04608937,-2.682209e-07,8.122471e-15
ISIC_0000121_downsampled,5,5,1,0.76645225,0.55592877,0.555929,-2.3841858e-07,7.9308616e-16
ISIC_0000122_downsampled,5,5,1,0.99999994,2.1754142e-06,2.2350187e-06,-5.9604417e-08,5.0753055e-16
ISIC_0000123_downsampled,5,5,1,0.99912274,0.007594573,0.007594273,2.9988587e-07,1.2688268e-14
ISIC_0000124_downsampled,5,5,1,0.9978336,0.016272308,0.01627213,1.7881393e-07,4.5678695e-15
ISIC_0000125_downsampled,5,5,1,0.9591638,0.19491665,0.19491638,2.682209e-07,8.138827e-15
ISIC_0000126_downsampled,5,4,0,0.69897074,0.6120746,0.6120747,-5.9604645e-08,4.5677747e-15
ISIC_0000127_downsampled,5,0,0,0.9667854,0.18444051,0.18444061,-1.0430813e-07,2.0311255e-15
ISIC_0000128_downsampled,5,5,1,1.0,3.549048e-07,3.549048e-07,0.0,4.5123335e-31
ISIC_0000129_downsampled,5,5,1,0.71478087,0.5978247,0.59782475,-5.9604645e-08,1.2688264e-16
ISIC_0000130_downsampled,5,5,1,0.98840904,0.0631906,0.06319059,1.4901161e-08,1.2390883e-19
ISIC_0000131_downsampled,5,5,1,0.9450799,0.26283672,0.2628365,2.3841858e-07,8.13846e-15
ISIC_0000132_downsampled,5,5,1,0.99999994,2.6224461e-06,2.8012585e-06,-1.7881234e-07,4.5677747e-15
ISIC_0000133_downsampled,5,5,1,0.9644223,0.15568495,0.15568493,1.4901161e-08,5.392512e-16
ISIC_0000134_downsampled,5,5,1,0.9996752,0.0029434029,0.0029437016,-2.9872172e-07,1.2688263e-14
ISIC_0000135_downsampled,5,5,1,0.539772,0.6899808,0.68998086,-5.9604645e-08,1.1389867e-29
ISIC_0000136_downsampled,5,5,1,0.8143,0.47993279,0.4799328,-2.9802322e-08,7.9301644e-16
ISIC_0000137_downsampled,5,5,1,0.99938256,0.005179322,0.0051789046,4.172325e-07,2.4868996e-14
ISIC_0000138_downsampled,5,5,1,0.96988857,0.13858807,0.13858843,-3.5762787e-07,1.827308e-14
ISIC_0000139_downsampled,4,4,1,0.99125326,0.05017867,0.050178494,1.7508864e-07,4.56827e-15
ISIC_0000140_downsampled,4,4,1,0.81277865,0.48461774,0.48461744,2.9802322e-07,1.3195796e-14
ISIC_0000141_downsampled,4,5,0,0.9999791,0.0002462123,0.00024615272,5.957554e-08,5.0753055e-16
ISIC_0000142_downsampled,4,4,1,0.99986446,0.0014437286,0.0014439671,-2.38535e-07,8.120489e-15
ISIC_0000143_downsampled,4,5,0,0.9999599,0.0004945323,0.00049471116,-1.7887214e-07,4.5677747e-15
ISIC_0000145_downsampled,4,5,0,0.9999467,0.00058057904,0.0005803406,2.3841858e-07,8.120489e-15
ISIC_0000146_downsampled,4,4,1,0.52371985,0.97698534,0.9769856,-2.3841858e-07,2.3156083e-15
ISIC_0000147_downsampled,4,4,1,0.99999565,6.891616e-05,6.909495e-05,-1.787921e-07,4.5677747e-15
ISIC_0000148_downsampled,4,4,1,0.5574265,0.6940751,0.6940748,2.9802322e-07,7.739845e-15
ISIC_0000149_downsampled,4,4,1,0.5336676,0.69093955,0.6909391,4.172325e-07,4.6946572e-15
ISIC_0000150_downsampled,4,4,1,0.603728,0.6991088,0.6991088,0.0,5.2026835e-15
ISIC_0000151_downsampled,4,5,0,0.9999546,0.00049786194,0.0004976234,2.38535e-07,8.120489e-15
ISIC_0000152_downsampled,4,5,0,0.9980597,0.014161181,0.0141614145,-2.3376197e-07,8.120489e-15
ISIC_0000153_downsampled,4,5,0,0.9988418,0.010205415,0.0102056535,-2.3841858e-07,8.120491e-15
ISIC_0000154_downsampled,4,5,0,0.6636995,0.6412131,0.6412131,0.0,1.0150615e-15
ISIC_0000155_downsampled,4,4,1,0.9921223,0.046017647,0.046017807,-1.6018748e-07,4.56827e-15
ISIC_0000156_downsampled,4,5,0,0.88457286,0.3578718,0.35787198,-1.7881393e-07,4.6946572e-15
ISIC_0000157,4,4,1,0.790479,0.5151715,0.51517195,-4.172325e-07,8.913506e-15
ISIC_0000159,4,5,0,0.99835,0.012315424,0.012315779,-3.548339e-07,1.8271116e-14
ISIC_0000160,4,4,1,0.8406264,0.44416213,0.44416204,8.940697e-08,1.2973752e-14
ISIC_0000161,4,4,1,0.997913,0.014996476,0.01499665,-1.7415732e-07,4.5677823e-15
ISIC_0000162,4,5,0,0.69303113,0.647217,0.64721686,1.1920929e-07,2.5376783e-15
ISIC_0000163,4,4,1,0.81196463,0.4846085,0.48460847,2.9802322e-08,5.0753054e-15
ISIC_0000164,4,5,0,0.9851893,0.07791227,0.07791255,-2.7567148e-07,8.120489e-15
ISIC_0000165,4,2,0,0.857191,0.5520856,0.5520858,-2.3841858e-07,5.239039e-16
ISIC_0000166,4,4,1,0.889368,0.34954983,0.3495499,-5.9604645e-08,1.2688289e-16
ISIC_0000167,4,4,1,0.5584576,0.7035091,0.70350903,5.9604645e-08,5.2022007e-15
ISIC_0000169,4,4,1,0.8962535,0.33326936,0.33326945,-8.940697e-08,4.7660287e-15
ISIC_0000170,4,5,0,0.9995131,0.0045249094,0.0045252074,-2.9802322e-07,1.2688263e-14
ISIC_0000171,4,5,0,0.9994663,0.004865064,0.004864886,1.7788261e-07,4.5677755e-15
ISIC_0000172,4,5,0,0.94665855,0.20887862,0.20887886,-2.3841858e-07,8.1383315e-15
ISIC_0000173,4,4,1,0.99999946,1.5151598e-05,1.556883e-05,-4.172325e-07,2.4868996e-14
ISIC_0000174,4,4,1,0.43521026,1.119295,1.1192949,1.1920929e-07,2.0623694e-15
ISIC_0000175,4,5,0,0.99992615,0.000808353,0.0008081739,1.7910497e-07,4.5677747e-15
ISIC_0000176_downsampled,4,5,0,0.9999527,0.000545795,0.0005455567,2.3830216e-07,8.120489e-15
ISIC_0000177_downsampled,5,5,1,0.9999643,0.0004147594,0.0004144612,2.9819785e-07,1.2688263e-14
ISIC_0000179_downsampled,5,5,1,0.9972667,0.018866431,0.018866604,-1.73226e-07,4.5677823e-15
ISIC_0000181_downsampled,5,5,1,0.9492169,0.23891112,0.23891112,0.0,5.174438e-16
ISIC_0000182_downsampled,5,5,1,0.999514,0.004763334,0.004763097,2.370216e-07,8.12049e-15
ISIC_0000183_downsampled,5,5,1,0.99981123,0.0019442821,0.0019441621,1.200242e-07,2.0301224e-15
ISIC_0000184_downsampled,5,5,1,0.9818803,0.099941395,0.09994103,3.6507845e-07,1.8271222e-14
ISIC_0000185_downsampled,5,5,1,0.99983585,0.001767468,0.0017677062,-2.3818575e-07,8.120489e-15
ISIC_0000186_downsampled,5,5,1,0.9999295,0.0008435772,0.0008435175,5.972106e-08,5.0753055e-16
ISIC_0000187,5,5,1,0.99998087,0.00023025407,0.00023043294,-1.7887214e-07,4.5677747e-15
ISIC_0000188_downsampled,5,5,1,0.9998797,0.0012894046,0.0012896432,-2.386514e-07,8.120489e-15
ISIC_0000189_downsampled,5,5,1,0.98616034,0.0747538,0.07475362,1.7881393e-07,4.568891e-15
ISIC_0000190,5,5,1,0.9970075,0.020379009,0.02037871,2.9802322e-07,1.2688263e-14
ISIC_0000191_downsampled,5,2,0,0.60237586,0.69416976,0.69416994,-1.7881393e-07,1.6494762e-15
ISIC_0000192_downsampled,5,6,0,0.9413625,0.24371374,0.2437134,3.427267e-07,1.827906e-14
ISIC_0000193_downsampled,5,5,1,0.99998087,0.0002346637,0.0002347232,-5.948823e-08,5.0753055e-16
ISIC_0000195_downsampled,5,4,0,0.99927324,0.0060622795,0.0060622795,0.0,4.3567126e-21
ISIC_0000196_downsampled,5,5,1,0.99955404,0.0038886662,0.0038884874,1.7881393e-07,4.5677755e-15
ISIC_0000197_downsampled,5,2,0,0.48986438,0.9515603,0.95156056,-2.3841858e-07,3.711329e-15
ISIC_0000198,5,6,0,0.9999886,0.0001409108,0.00014073195,1.7884304e-07,4.5677747e-15
ISIC_0000199,5,5,1,0.98315185,0.085521445,0.08552162,-1.7881393e-07,4.569757e-15
ISIC_0000200,5,5,1,0.70798755,0.60500795,0.6050079,5.9604645e-08,6.344133e-16
ISIC_0000201_downsampled,5,4,0,0.49685958,0.857672,0.8576718,1.7881393e-07,2.1748481e-15
ISIC_0000202_downsampled,5,5,1,0.9988617,0.009447853,0.0094476165,2.3655593e-07,8.120496e-15
ISIC_0000203_downsampled,5,5,1,0.9184851,0.287273,0.28727332,-3.2782555e-07,1.2696193e-14
ISIC_0000204_downsampled,5,5,1,0.99603695,0.025908805,0.025908569,2.3655593e-07,8.1207674e-15
ISIC_0000205_downsampled,5,5,1,0.9979552,0.0148572605,0.0148575,-2.393499e-07,8.120519e-15
ISIC_0000206_downsampled,5,5,1,0.9998602,0.0014282629,0.0014284414,-1.7846469e-07,4.5677747e-15
ISIC_0000207_downsampled,5,5,1,0.9999853,0.00018774085,0.00018756201,1.7884304e-07,4.5677747e-15
ISIC_0000208_downsampled,5,5,1,0.99818474,0.0149536375,0.0149532845,3.5297126e-07,1.82711e-14
ISIC_0000209,5,5,1,0.9999982,2.1991482e-05,2.175307e-05,2.384113e-07,8.120489e-15
ISIC_0000210,5,5,1,0.99999994,3.134963e-06,3.1945676e-06,-5.9604645e-08,5.0753055e-16
ISIC_0000211,5,5,1,0.99344647,0.041447304,0.04144712,1.8253922e-07,4.5678056e-15
ISIC_0000212,5,5,1,0.9206771,0.27711535,0.27711532,2.9802322e-08,3.172066e-17
ISIC_0000213,5,5,1,0.93668735,0.23812824,0.23812853,-2.8312206e-07,4.5994965e-15
ISIC_0000214,5,5,1,0.7559255,0.5729093,0.5729095,-1.7881393e-07,5.075375e-15
ISIC_0000215,5,5,1,0.9601459,0.17244929,0.17244941,-1.1920929e-07,5.075308e-16
ISIC_0000216,5,5,1,0.99854416,0.010965496,0.010965674,-1.7788261e-07,4.567792e-15
ISIC_0000217,5,5,1,0.9996186,0.0036359762,0.0036359185,5.7742e-08,5.07531e-16
ISIC_0000218_downsampled,5,5,1,0.999998,3.3860266e-05,3.409868e-05,-2.3841494e-07,8.120489e-15
ISIC_0000219,5,5,1,0.9008203,0.3933518,0.39335153,2.682209e-07,1.8286959e-14
ISIC_0000220,5,5,1,0.99996954,0.0003673644,0.00036730463,5.977927e-08,5.0753055e-16
ISIC_0000221,5,5,1,0.86661357,0.392776,0.3927758,2.0861626e-07,1.2815146e-14
ISIC_0000222,5,5,1,0.99995035,0.000569782,0.0005699608,-1.7881393e-07,4.5677747e-15
ISIC_0000223,5,5,1,0.99987787,0.0013084434,0.0013085031,-5.972106e-08,5.0753055e-16
ISIC_0000224,5,5,1,0.99972206,0.0027083533,0.0027079952,3.5809353e-07,1.8271099e-14
ISIC_0000225,5,5,1,0.9999637,0.00043267742,0.0004327371,-5.9691956e-08,5.0753055e-16
ISIC_0000226,5,5,1,0.99642026,0.02374361,0.02374337,2.4028122e-07,8.1206124e-15
ISIC_0000227,5,5,1,0.9999715,0.00032891164,0.00032855393,3.5771518e-07,1.8271099e-14
ISIC_0000228,5,5,1,0.99740785,0.018992601,0.018992722,-1.2107193e-07,2.0301533e-15
ISIC_0000229,5,5,1,0.9899787,0.05675698,0.05675721,-2.30968e-07,8.120984e-15
ISIC_0000230,5,4,0,0.70443267,0.60709995,0.6071002,-2.3841858e-07,5.7097182e-15
ISIC_0000231,5,5,1,0.99873364,0.009713212,0.009713027,1.8533319e-07,4.567823e-15
ISIC_0000232,5,5,1,0.99999964,1.017156e-05,1.0409975e-05,-2.3841585e-07,8.120489e-15
ISIC_0000233,5,5,1,0.99999946,1.0300224e-05,1.0479037e-05,-1.7881302e-07,4.5677747e-15
ISIC_0000234,5,5,1,0.99944293,0.0051278425,0.0051280214,-1.7881393e-07,4.5677764e-15
ISIC_0000235,5,6,0,0.99954027,0.004579634,0.0045796935,-5.9604645e-08,5.0753087e-16
ISIC_0000236,5,4,0,0.9713941,0.13007885,0.1300786,2.5331974e-07,8.120984e-15
ISIC_0000237,5,5,1,0.9274959,0.262516,0.26251605,-5.9604645e-08,5.789025e-16
ISIC_0000239,5,5,1,0.99958956,0.0036145647,0.0036147444,-1.7974526e-07,4.5677747e-15
ISIC_0000240,5,5,1,0.99885994,0.008863656,0.00886336,2.9616058e-07,1.2688271e-14
ISIC_0000242,5,5,1,0.573515,0.68327624,0.68327636,-1.1920929e-07,4.6946572e-15
ISIC_0000243,5,5,1,0.98623836,0.079209216,0.07920956,-3.427267e-07,1.8272213e-14
ISIC_0000244,5,4,0,0.9223901,0.29713956,0.29713926,2.9802322e-07,8.191867e-15
ISIC_0000245,5,0,0,0.62168425,1.0679804,1.0679799,4.7683716e-07,1.57019e-15
ISIC_0000246,5,5,1,0.6964417,0.64846426,0.64846414,1.1920929e-07,2.1571289e-15
ISIC_0000247,5,5,1,0.9999865,0.00017749218,0.00017773062,-2.3843313e-07,8.120489e-15
ISIC_0000249,5,5,1,0.9999505,0.00056304375,0.0005626863,3.5745325e-07,1.8271099e-14
ISIC_0000250,5,5,1,0.99208015,0.046218257,0.04621851,-2.5331974e-07,8.1216035e-15
ISIC_0000251,5,5,1,0.9995709,0.003821,0.0038208808,1.1920929e-07,2.0301233e-15
ISIC_0000252,5,5,1,0.9270287,0.26129735,0.26129726,8.940697e-08,3.172066e-17
ISIC_0000253,5,5,1,0.9997044,0.0026974839,0.0026974834,4.656613e-10,4.8401885e-22
ISIC_0000254,5,5,1,0.999956,0.00053411926,0.00053447677,-3.5751145e-07,1.8271099e-14
ISIC_0000255,5,5,1,0.99973434,0.0025399427,0.0025401814,-2.386514e-07,8.12049e-15
ISIC_0000256,5,5,1,0.99978817,0.0020815448,0.002081844,-2.9918738e-07,1.2688263e-14
ISIC_0000258,5,5,1,0.9960398,0.026012592,0.026012894,-3.017485e-07,1.2688263e-14
ISIC_0000259,5,5,1,0.988975,0.07189542,0.07189571,-2.9057264e-07,1.2688782e-14
ISIC_0000260,5,5,1,1.0,5.857985e-08,5.857987e-08,-2.1316282e-14,1.1280447e-31
ISIC_0000261,5,5,1,0.9936022,0.03904966,0.039049905,-2.4586916e-07,8.120519e-15
ISIC_0000262,5,5,1,0.9998856,0.0011513017,0.0011511225,1.7916318e-07,4.5677747e-15
ISIC_0000263,5,5,1,0.9994597,0.004630194,0.004630551,-3.571622e-07,1.8271102e-14
ISIC_0000264,5,5,1,0.9984899,0.0121619655,0.0121617885,1.7695129e-07,4.567777e-15
ISIC_0000265,5,5,1,0.99970955,0.0026660862,0.0026664436,-3.5739504e-07,1.8271099e-14
ISIC_0000268,5,3,0,0.9971981,0.020548956,0.020548958,-1.8626451e-09,7.806002e-21
ISIC_0000269,5,5,1,0.9886717,0.06213887,0.06213916,-2.9057264e-07,1.26887585e-14
ISIC_0000271,5,5,1,0.9999967,4.5554974e-05,4.5376164e-05,1.788103e-07,4.5677747e-15
ISIC_0000274,5,5,1,0.9858266,0.08304732,0.08304701,3.1292439e-07,1.2690253e-14
ISIC_0000275,5,5,1,0.8520654,0.52057517,0.52057546,-2.9802322e-07,1.2704124e-14
ISIC_0000276,4,4,1,0.97072256,0.15137528,0.15137504,2.3841858e-07,8.12148e-15
ISIC_0000277,4,4,1,0.7503472,0.722595,0.72259504,-5.9604645e-08,5.0832353e-15
